49,NYC,PM,MANH,,2/27/2019,2/27/2019 1:50:37 PM,"Northbound C and E trains are running with delays after we removed a train with a door problem from service at 23 St.

Some C and E trains were dispatched over the express track between Canal St and 42 St/Port Authority or 59 St Columbus Circle.",updated: manh c and e trains door problem,1:50:37,"c, e",,updated
2,NYC,PM,MANH,door problems,2/27/2019,2/27/2019 1:47:43 PM,Northbound C and E trains are running on the express track between Canal St and 42 St (E )/59 St (C ) while we remove a train with a door problem at 23 St,manh c and e trains door problem,1:47:43,"c, e",train,
13,NYC,PM,MANH,,2/27/2019,2/27/2019 1:34:05 PM,"4 and 5 trains are running with delays in both directions between Brooklyn Bridge-City Hall and 125 St while we perform urgent track maintenance near 68 St-Hunter College and Spring St.

Expect delays in 4, 5 and 6 train service.",updated: manh 4 and 5 trains rail repair,1:34:05,"4, 5",,updated
28,NYC,PM,MANH,rail repair,2/27/2019,2/27/2019 12:55:32 PM,Northbound 4 and 5 trains are running with delays while we make urgent repairs to  a rail near 68 St-Hunter College.,manh 4 and 5 trains rail repair,12:55:32,"4, 5",train,
2,NYC,PM,MANH,,2/27/2019,2/27/2019 12:13:25 PM,"There are delays and service changes in A, C and E train service while we get EMS assistance for a customer at 34 St-Penn Station.

Southbound C trains are making express stops from 59 St-Columbus Circle to Canal St.

Southbound E trains are making express stops from 42 St-Port Authority/Bus Terminal to Canal St.",manh a c and e trains,12:13:25,"a, c, e",,
16,NYC,AM,BKLYN,fdny,2/27/2019,2/27/2019 11:42:09 AM,Southbound Q trains have resumed making local stops from Prospect Park to Kings Hwy following earlier FDNY activity at Newkirk Plaza.,updated: bklyn q trains fdny activity,11:42:09,q,person,
24,NYC,AM,BKLYN,mechanical problems,2/27/2019,2/27/2019 11:14:58 AM,N train service has resumed after we removed a train with mechanical problems from service at 86 St.,updated: bklyn n trains mechanical problems,11:14:58,n,train,
26,NYC,AM,BKLYN,fdny,2/27/2019,2/27/2019 11:11:32 AM,"Southbound Q trains are running express from Prospect Park to Kings Hwy because of FDNY activity at Newkirk Plaza.

Expect delays in B and Q train service.",bklyn q trains fdny activity,11:11:32,q,person,
31,NYC,AM,BKLYN,mechanical problems,2/27/2019,2/27/2019 11:03:25 AM,"N trains have service changes and delays in Brooklyn between Coney Island-Stillwell Av and 59 St )Brooklyn) while we remove a train with mechanical problems from service at 86 St.

Southbound N trains are running on the D line from 36 St (Brooklyn) to Coney Island-Stillwell Av.

Expect delays on D and N trains.",updated: bklyn n trains mechanical problems,11:03:25,n,train,
34,NYC,AM,BKLYN,mechanical problems,2/27/2019,2/27/2019 10:50:48 AM,N trains are delayed in Brooklyn between Coney Island-Stillwell Av and 59 St while we remove a train with mechanical problems from service at 86 St.,bklyn n trains mechanical problems,10:50:48,n,train,
35,NYC,AM,QNS,,2/27/2019,2/27/2019 10:45:52 AM,7 train service has resumed after a slow-moving work train cleared the tracks between 61 St Woodside and Court Sq.,updated: qns 7 train slow moving work train,10:45:52,7,,updated
41,NYC,AM,BX,medical problems,2/27/2019,2/27/2019 10:39:15 AM,Southbound 2 and 5 train service has resumed after EMS helped someone who needed medical assistance at Simpson St.,updated: bx 2 and 5 trains medical assistance,10:39:15,"2, 5",person,
45,NYC,AM,BX,medical problems,2/27/2019,2/27/2019 10:31:51 AM,Southbound 2 and 5 trains are delayed in the Bronx while we get medical help for a passenger at Simpson St.,bx 2 and 5 trains medical assistance,10:31:51,"2, 5",person,
48,NYC,AM,QNS,work trains,2/27/2019,2/27/2019 10:29:11 AM,7 trains are delayed in both directions because of a slow moving work train between 61 St Woodside and Court Sq.,qns 7 train slow moving work train,10:29:11,7,train,
3,NYC,AM,BX,,2/27/2019,2/27/2019 10:22:12 AM,Southbound 4 and 5 trains are running with delays between 149 St-Grand Concourse and Franklin Av because of track test train in the area.,bx 4 and 5 trains test train,10:22:12,"4, 5",,
12,NYC,AM,BKLYN,,2/27/2019,2/27/2019 10:08:21 AM,Southbound G trains are running with residual delays after an earlier incident on the F line at Jay St.,updated: bklyn g trains residual delays,10:08:21,g,,updated
33,NYC,AM,MANH,medical problems,2/27/2019,2/27/2019 9:36:15 AM,Northbound 1 trains have resumed making local stops from 207 St to 242 St-Van Cortlandt Park after EMS helped someone who needed medical assistance at 215 St.,updated: manh 1 trains medical assistance,9:36:15,1,person,
36,NYC,AM,MANH,medical problems,2/27/2019,2/27/2019 9:24:07 AM,Northbound 1 trains are running express from 207 St to 242 St-Van Cortlandt Park while we get medical help for a passenger at 215 St.,manh 1 trains medical assistance,9:24:07,1,person,
10,NYC,AM,BKLYN,,2/27/2019,2/27/2019 8:44:31 AM,"Northbound C and G trains are running with delays after an earlier incident on the F line at Jay St.

You may experience longer-than-expected wait times in northbound C and G service. Consider alternate service options, if possible.",updated: bklyn c and g trains residual delays,8:44:31,"c, g",,updated
18,NYC,AM,BKLYN,residual delays,2/27/2019,2/27/2019 8:36:46 AM,"Northbound C trains are running with delays after an earlier incident on the F line at Jay St.

You may experience longer-than-expected wait times in northbound C service. Consider alternate service options, if possible.",bklyn c trains residual delays,8:36:46,c,,
31,NYC,AM,BKLYN,,2/27/2019,2/27/2019 8:23:15 AM,"Northbound F trains have resumed regular service with delays after a train's brakes were automatically activated at Jay St.

Please continue to expect delays and longer-than-anticipated wait times in northbound F trains as service returns to normal.",updated: bklyn f train brakes in emergency,8:23:15,f,,updated
40,NYC,AM,BKLYN,,2/27/2019,2/27/2019 8:16:18 AM,"There are delays and service changes in northbound F trains because a train's brakes were automatically activated at Jay St.

Northbound F trains are running on the A line from Jay St to W 4 St. 

Expect delays in northbound F service.",bklyn f train brakes in emergency,8:16:18,f,,
42,NYC,AM,BX,mechanical problems,2/27/2019,2/27/2019 8:08:54 AM,"Southbound B trains have resumed making local stops from 170 St to 145 St after we removed a train with mechanical problems at 167 St.

Continue to expect delays on B and D trains.",updated: bx b trains mechanical problems,8:08:54,b,train,
47,NYC,AM,QNS,,2/27/2019,2/27/2019 7:56:15 AM,7 train service has resumed with delays in both directions after a train's brakes were activated at 61 St-Woodside.,updated: qns 7 train brakes activated,7:56:15,7,,updated
8,NYC,AM,MANH,mechanical problems,2/27/2019,2/27/2019 7:46:25 AM,Southbound 1 trains have resumed local stops from 137 St-City College to 96 St after we removed a train with mechanical problems from service at 116 St-Columbia University.,updated: manh 1 trains mechanical problems,7:46:25,1,train,
11,NYC,AM,QNS,brake activation,2/27/2019,2/27/2019 7:41:31 AM,"Some Main St-bound 7 trains are making express stops between Queensboro Plaza and Flushing-Main St because a train's brakes were activated at 61 St-Woodside.

Some 34 St-bound 7 trains are making local stops between Mets-Willets Point and Queensboro Plaza.",qns 7 train brakes activated,7:41:31,7,,
12,NYC,AM,MANH,mechanical problems,2/27/2019,2/27/2019 7:41:18 AM,Southbound 1 trains are running express from 137 St-City College to 96 St while we remove a train with mechanical problems from service at 116 St-Columbia University.,manh 1 trains mechanical problems,7:41:18,1,train,
18,NYC,AM,QNS,,2/27/2019,2/27/2019 7:37:24 AM,"E train service has resumed with delays after NYPD removed an unruly customer at Jamaica Ctr-Parsons/Archer.

You may experience longer-than-expected wait times for Manhattan-bound E trains.",updated: qns e train unruly customer,7:37:24,e,,updated
23,NYC,AM,MANH,mechanical problems,2/27/2019,2/27/2019 7:34:36 AM,"Correction: Southbound 4 5 trains are proceeding after we removed a train with a mechanical problem from service at Brooklyn Bridge City Hall.

Expect residual delays in southbound 4 5 trains as service gets back on schedule.",updated: manh 4 and 5 trains mechanical problem,7:34:36,"4, 5",train,
24,NYC,AM,MANH,mechanical problems,2/27/2019,2/27/2019 7:31:08 AM,Northbound 4 5 trains are proceeding after we removed a train with a mechanical problem from service at Brooklyn Bridge City Hall.,updated: manh 4 and 5 trains mechanical problem,7:31:08,"4, 5",train,
27,NYC,AM,MANH,mechanical problems,2/27/2019,2/27/2019 7:28:46 AM,Northbound 4 5 trains are delayed while we remove a train with a mechanical problem from service at Brooklyn Bridge City Hall.,manh 4 and 5 trains mechanical problem,7:28:46,"4, 5",train,
30,NYC,AM,BX,mechanical problems,2/27/2019,2/27/2019 7:26:21 AM,"Southbound B trains are running express from 170 St to 145 St while we remove a train with mechanical problems from service at 167 St. 

Expect delays in B and D train service.",bx b trains mechanical problems,7:26:21,b,train,
32,NYC,AM,QNS,nypd activity,2/27/2019,2/27/2019 7:24:37 AM,"A trains have resumed making all stops to Far Rockaway after NYPD removed an unruly customer from Beach 67 St. 

Continue to expect delays as congestion clears.",updated: qns a train nypd activity,7:24:37,a,person,
34,NYC,AM,QNS,disruptive passenger,2/27/2019,2/27/2019 7:20:31 AM,E trains are delayed in both directions because of an unruly customer at Jamaica Ctr-Parsons/Archer.,qns e train unruly customer,7:20:31,e,person,
16,NYC,AM,QNS,nypd activity,2/27/2019,2/27/2019 6:32:39 AM,"Some southbound A trains will end at Broad Channel because of NYPD activity at Beach 67 St.

Expect delays in both directions.",qns a train nypd activity,6:32:39,a,person,
33,NYC,AM,MANH,mechanical problems,2/27/2019,2/27/2019 5:12:26 AM,"Coney Island-bound D trains are proceeding with delays after we moved a work train that experienced a mechanical problem at West 4 St-Washington Square.
Continue to expect delays in both directions while we get trains back on schedule.",updated: manh d trains mechanical problems,5:12:26,d,train,
4,NYC,AM,MANH,,2/27/2019,2/27/2019 4:57:40 AM,Uptown A and D trains are proceeding with delays after we moved a train that had its brakes activated at 125 St.,updated: manh a and d trains brakes activated,4:57:40,"a, d",,updated
17,NYC,AM,MANH,brake activation,2/27/2019,2/27/2019 4:18:39 AM,Uptown A and D trains are delayed because a train's brakes were activated at 125 St.,manh a and d trains brakes activated,4:18:39,"a, d",,
18,NYC,AM,MANH,mechanical problems,2/27/2019,2/27/2019 4:11:59 AM,Coney Island-bound D trains are delayed because a of a work train experiencing mechanical problems at West 4 St-Washington Square.,updated: manh d trains mechanical problems,4:11:59,d,train,
20,NYC,AM,BX,,2/27/2019,2/27/2019 4:09:25 AM,Southbound 4 trains have resumed stopping at 138 St-Grand Concourse after crews replaced rails at that station.,updated: bx 4 trains rail replacement,4:09:25,4,,updated
26,NYC,AM,MANH,brake activation,2/27/2019,2/27/2019 4:03:55 AM,Coney Island-bound D trains are delayed because a work train's brakes were activated at West 4 St-Washington Square.,manh d trains brakes activated,4:03:55,d,,
27,NYC,AM,BX,,2/27/2019,2/27/2019 3:58:28 AM,Southbound 4 trains are bypassing 138 St-Grand Concourse while crews replace rails at that station.,updated: bx 4 trains rail replacement,3:58:28,4,,updated
37,NYC,AM,BX,,2/27/2019,2/27/2019 3:25:50 AM,Southbound 4 trains are delayed while crews replace rails at 138 St-Grand Concourse.,bx 4 trains rail replacement,3:25:50,4,,
2,NYC,AM,BKLYN,,2/27/2019,2/27/2019 2:53:59 AM,Northbound N and R trains are proceeding with delays after we requested  NYPD assistance for an unruly passenger at 59 St.,updated: bklyn n and r trains unruly passenger,2:53:59,"n, r",,updated
9,NYC,AM,BKLYN,disruptive passenger,2/27/2019,2/27/2019 2:26:31 AM,Northbound N and R trains are delayed while we request NYPD assistance for an unruly passenger at 59 St.,bklyn n and r trains unruly passenger,2:26:31,"n, r",person,
12,NYC,AM,MANH,signal problems,2/27/2019,2/27/2019 2:18:33 AM,Coney Island-bound F trains are proceeding at normal speeds after maintenance crews repaired a malfunctioning signal near Delancey St-Essex Streets.,updated: manh f trains signal problem,2:18:33,f,train,
14,NYC,AM,BKLYN,,2/27/2019,2/27/2019 2:11:41 AM,Southbound N and R trains are proceeding with delays after NYPD investigated a customer assault at 53 St.,updated: bklyn n and r trains customer assault,2:11:41,"n, r",,updated
18,NYC,AM,BKLYN,,2/27/2019,2/27/2019 2:06:33 AM,Southbound N and R trains are delayed while we request NYPD assistance for a customer assault at 53 St.,bklyn n and r trains customer assault,2:06:33,"n, r",,
3,NYC,AM,MANH,signal problems,2/27/2019,2/27/2019 12:56:11 AM,Coney Island-bound F trains are running at slower speeds because of a signal problem near Delancey St-Essex Streets.,manh f trains signal problem,12:56:11,f,train,
37,NYC,PM,BX,,2/26/2019,2/26/2019 11:54:47 PM,Bronx-bound 1 trains have resumed local stops from 215 St to Van Cortlandt Park-242 St after we moved a train that had its brakes activated at 231 St.,updated: bx 1 trains brakes activated,11:54:47,1,,updated
40,NYC,PM,BX,brake activation,2/26/2019,2/26/2019 11:45:40 PM,"Van Cortlandt Park-bound 1 trains are running express from 215 St to Van Cortlandt Park-242 St because a train's brakes were activated at 231 St. 

For bypassed stations, take a South Ferry-bound 1 train.",bx 1 trains brakes activated,11:45:40,1,,
7,NYC,PM,MANH,switch problems,2/26/2019,2/26/2019 11:11:32 PM,1 trains are proceeding after crews corrected a switch malfunction at South Ferry.,updated: manh 1 trains switch malfunction,11:11:32,1,train,
13,NYC,PM,BKLYN,mechanical problems,2/26/2019,2/26/2019 10:51:27 PM,Euclid Av-bound C trains are proceeding with delays after our crews removed a train from service for a mechanical problem at Utica Av.,bklyn c trains earlier incident - mechanical problem,10:51:27,"c, ",train,
